Transaction ID,Date,Product ID,Product Name,Category,Quantity Sold,Sales Price per Unit ($),Total Sales ($),Discount (%),Total Sales After Discount ($),Stock After Sale,Returned,Net Sales Value ($),Weather Condition,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Is Holiday,Holiday Name,Is Weekend,Is Special Event,Special Event Name,Season
T8496,2024-05-27,P006,Blender,Home Appliances,4,690.0,2760.0,20,2208.0,165,0,2208.0,Rainy,17.13,44,14.13,18.98,0,,0,0,,Spring
T2834,2024-05-28,P019,Doll,Toys,10,538.27,5382.7,15,4575.3,197,1,3660.24,Cloudy,17.03,86,0.0,26.29,0,,0,0,,Spring
T1452,2024-05-28,P016,Bookshelf,Furniture,10,34.21,342.1,20,273.68,14,1,218.94,Cloudy,11.67,86,0.0,29.39,0,,0,0,,Spring
T2252,2024-05-28,P009,Coffee Machine,Home Appliances,4,253.52,1014.08,0,1014.08,79,1,811.26,Cloudy,22.79,90,0.0,29.91,0,,0,0,,Spring
T6874,2024-05-28,P015,Dining Table,Furniture,9,687.55,6187.95,15,5259.76,126,0,5259.76,Rainy,15.93,49,13.12,24.59,0,,0,0,,Spring
T2779,2024-05-28,P010,Shoes,Clothing,8,459.03,3672.24,0,3672.24,47,0,3672.24,Cloudy,12.21,36,0.0,22.27,0,,0,0,,Spring
T9661,2024-05-28,P019,Doll,Toys,8,71.56,572.48,5,543.86,138,0,543.86,Stormy,18.02,37,6.74,16.6,0,,0,0,,Spring
T9704,2024-05-28,P001,Laptop,Electronics,9,834.58,7511.22,20,6008.98,18,0,6008.98,Sunny,23.1,78,0.0,29.28,0,,0,0,,Spring
T6289,2024-05-28,P019,Doll,Toys,2,831.9,1663.8,20,1331.04,108,0,1331.04,Cloudy,11.74,78,0.0,12.09,0,,0,0,,Spring
T8778,2024-05-28,P001,Laptop,Electronics,4,732.88,2931.52,20,2345.22,100,0,2345.22,Sunny,16.5,52,0.0,23.78,0,,0,0,,Spring
T1535,2024-05-28,P009,Coffee Machine,Home Appliances,7,859.84,6018.88,15,5116.05,57,1,4092.84,Stormy,18.29,44,12.72,25.67,0,,0,0,,Spring
T7131,2024-05-29,P004,Monitor,Electronics,7,661.25,4628.75,5,4397.31,24,0,4397.31,Rainy,18.71,86,19.98,23.75,0,,0,0,,Spring
T7274,2024-05-29,P013,Winter Coat,Clothing,6,204.03,1224.18,0,1224.18,40,0,1224.18,Cloudy,13.14,86,0.0,6.68,0,,0,0,,Spring
T1134,2024-05-29,P015,Dining Table,Furniture,4,923.89,3695.56,20,2956.45,73,0,2956.45,Snow,22.23,30,7.87,19.54,0,,0,0,,Spring
T8824,2024-05-29,P007,Vacuum Cleaner,Home Appliances,2,933.93,1867.86,20,1494.29,175,0,1494.29,Stormy,22.23,64,8.53,11.29,0,,0,0,,Spring
T6014,2024-05-29,P010,Shoes,Clothing,2,103.27,206.54,5,196.21,55,0,196.21,Sunny,16.26,62,0.0,23.14,0,,0,0,,Spring
T9084,2024-05-29,P004,Monitor,Electronics,5,856.24,4281.2,20,3424.96,139,0,3424.96,Sunny,19.75,58,0.0,7.46,0,,0,0,,Spring
T2930,2024-05-29,P005,Keyboard,Accessories,9,67.63,608.67,20,486.94,180,0,486.94,Rainy,20.58,50,8.28,6.74,0,,0,0,,Spring
T3228,2024-05-29,P013,Winter Coat,Clothing,9,240.88,2167.92,0,2167.92,22,0,2167.92,Sunny,13.14,62,0.0,25.11,0,,0,0,,Spring
T3914,2024-05-29,P002,Smartphone,Electronics,9,267.03,2403.27,20,1922.62,31,0,1922.62,Stormy,15.89,51,9.61,24.15,0,,0,0,,Spring
T8994,2024-05-29,P003,Headphones,Electronics,3,696.2,2088.6,5,1984.17,134,0,1984.17,Stormy,24.95,73,4.67,13.03,0,,0,0,,Spring
T7181,2024-05-30,P010,Shoes,Clothing,6,859.08,5154.48,5,4896.76,147,0,4896.76,Cloudy,11.6,88,0.0,20.48,0,,0,0,,Spring
T6196,2024-05-30,P006,Blender,Home Appliances,4,721.17,2884.68,0,2884.68,180,1,2307.74,Sunny,22.61,30,0.0,29.01,0,,0,0,,Spring
T7169,2024-05-30,P004,Monitor,Electronics,1,625.41,625.41,10,562.87,194,0,562.87,Sunny,12.55,53,0.0,16.38,0,,0,0,,Spring
T2172,2024-05-30,P012,Jeans,Clothing,7,567.78,3974.46,10,3577.01,33,0,3577.01,Snow,10.15,70,18.81,26.13,0,,0,0,,Spring
T2118,2024-05-30,P013,Winter Coat,Clothing,2,485.55,971.1,20,776.88,183,0,776.88,Stormy,22.75,85,9.01,8.0,0,,0,0,,Spring
T3588,2024-05-30,P007,Vacuum Cleaner,Home Appliances,3,967.71,2903.13,10,2612.82,155,1,2090.26,Stormy,12.5,67,17.28,17.02,0,,0,0,,Spring
T3997,2024-05-30,P018,Toy Car,Toys,1,24.97,24.97,20,19.98,152,1,15.98,Sunny,23.93,83,0.0,26.7,0,,0,0,,Spring
T9547,2024-05-30,P012,Jeans,Clothing,1,744.21,744.21,20,595.37,106,0,595.37,Stormy,10.83,68,0.23,15.34,0,,0,0,,Spring
T5028,2024-05-30,P002,Smartphone,Electronics,4,165.48,661.92,15,562.63,30,0,562.63,Stormy,18.68,50,16.54,17.72,0,,0,0,,Spring
T9113,2024-05-30,P008,Air Fryer,Home Appliances,1,431.71,431.71,20,345.37,29,0,345.37,Sunny,24.97,31,0.0,25.53,0,,0,0,,Spring
T5502,2024-05-31,P002,Smartphone,Electronics,7,842.21,5895.47,15,5011.15,155,1,4008.92,Sunny,15.45,49,0.0,22.55,0,,0,0,,Spring
T1533,2024-05-31,P011,T-shirt,Clothing,6,244.02,1464.12,20,1171.3,194,1,937.04,Rainy,17.74,74,4.59,26.82,0,,0,0,,Spring
T1811,2024-05-31,P015,Dining Table,Furniture,4,899.1,3596.4,0,3596.4,90,1,2877.12,Sunny,14.02,80,0.0,26.35,0,,0,0,,Spring
T4023,2024-05-31,P005,Keyboard,Accessories,9,222.46,2002.14,0,2002.14,189,0,2002.14,Snow,24.64,58,9.88,28.68,0,,0,0,,Spring
T7831,2024-05-31,P009,Coffee Machine,Home Appliances,1,85.47,85.47,15,72.65,144,0,72.65,Rainy,11.68,81,4.28,20.46,0,,0,0,,Spring
T8923,2024-05-31,P018,Toy Car,Toys,6,112.43,674.58,10,607.12,142,1,485.7,Stormy,17.56,83,17.98,7.92,0,,0,0,,Spring
T2732,2024-05-31,P010,Shoes,Clothing,7,871.3,6099.1,0,6099.1,25,0,6099.1,Rainy,20.14,43,4.11,14.21,0,,0,0,,Spring
T9211,2024-05-31,P009,Coffee Machine,Home Appliances,8,662.44,5299.52,15,4504.59,80,0,4504.59,Sunny,15.35,45,0.0,18.12,0,,0,0,,Spring
T3197,2024-05-31,P001,Laptop,Electronics,2,851.15,1702.3,0,1702.3,111,0,1702.3,Snow,16.68,66,16.57,8.37,0,,0,0,,Spring
T2335,2024-05-31,P010,Shoes,Clothing,6,607.25,3643.5,15,3096.97,199,0,3096.97,Sunny,11.43,48,0.0,26.11,0,,0,0,,Spring
T4584,2024-06-01,P009,Coffee Machine,Home Appliances,8,359.94,2879.52,5,2735.54,53,1,2188.43,Snow,28.97,39,16.35,19.75,0,,1,0,,Summer
T5349,2024-06-01,P012,Jeans,Clothing,3,160.65,481.95,5,457.85,12,1,366.28,Sunny,23.33,62,0.0,26.17,0,,1,0,,Summer
T4902,2024-06-01,P010,Shoes,Clothing,8,505.59,4044.72,0,4044.72,53,1,3235.78,Stormy,30.59,51,17.43,21.34,0,,1,0,,Summer
T9846,2024-06-01,P012,Jeans,Clothing,4,22.08,88.32,20,70.66,155,1,56.53,Stormy,24.25,45,7.02,29.29,0,,1,0,,Summer
T5665,2024-06-01,P015,Dining Table,Furniture,10,894.12,8941.2,10,8047.08,72,1,6437.66,Rainy,34.38,72,0.62,22.9,0,,1,0,,Summer
T4927,2024-06-01,P006,Blender,Home Appliances,2,431.66,863.32,0,863.32,128,0,863.32,Cloudy,34.41,54,0.0,5.66,0,,1,0,,Summer
T5237,2024-06-01,P011,T-shirt,Clothing,5,635.03,3175.15,5,3016.39,42,1,2413.11,Rainy,20.38,84,13.41,10.77,0,,1,0,,Summer
T6161,2024-06-01,P001,Laptop,Electronics,4,278.49,1113.96,10,1002.56,25,0,1002.56,Rainy,30.32,87,14.49,19.59,0,,1,0,,Summer
T1190,2024-06-01,P019,Doll,Toys,1,85.58,85.58,0,85.58,119,1,68.46,Stormy,20.6,35,1.45,13.52,0,,1,0,,Summer
T5456,2024-06-01,P005,Keyboard,Accessories,9,534.13,4807.17,0,4807.17,63,1,3845.74,Stormy,33.53,47,18.83,22.0,0,,1,0,,Summer
T4084,2024-06-02,P014,Sofa,Furniture,7,737.56,5162.92,15,4388.48,71,1,3510.78,Sunny,29.55,68,0.0,12.67,0,,1,0,,Summer
T5867,2024-06-02,P011,T-shirt,Clothing,9,396.92,3572.28,5,3393.67,151,0,3393.67,Snow,28.04,78,8.53,25.69,0,,1,0,,Summer
T3953,2024-06-02,P004,Monitor,Electronics,3,88.37,265.11,10,238.6,98,0,238.6,Cloudy,30.1,90,0.0,7.29,0,,1,0,,Summer
T3331,2024-06-02,P012,Jeans,Clothing,8,288.82,2310.56,5,2195.03,192,0,2195.03,Rainy,23.58,61,8.23,20.94,0,,1,0,,Summer
T5373,2024-06-02,P009,Coffee Machine,Home Appliances,4,516.16,2064.64,10,1858.18,42,0,1858.18,Cloudy,31.86,89,0.0,20.39,0,,1,0,,Summer
T3662,2024-06-02,P017,Mattress,Furniture,10,923.33,9233.3,0,9233.3,103,0,9233.3,Snow,22.44,88,18.74,7.35,0,,1,0,,Summer
T3291,2024-06-02,P016,Bookshelf,Furniture,3,423.61,1270.83,20,1016.66,137,1,813.33,Stormy,33.35,59,7.27,12.04,0,,1,0,,Summer
T5855,2024-06-02,P013,Winter Coat,Clothing,2,790.69,1581.38,20,1265.1,38,0,1265.1,Sunny,33.61,81,0.0,8.54,0,,1,0,,Summer
T7569,2024-06-02,P015,Dining Table,Furniture,4,255.82,1023.28,10,920.95,82,1,736.76,Rainy,31.2,63,8.32,19.92,0,,1,0,,Summer
T8909,2024-06-02,P003,Headphones,Electronics,2,152.27,304.54,15,258.86,62,0,258.86,Sunny,31.63,61,0.0,28.13,0,,1,0,,Summer
T5285,2024-06-03,P015,Dining Table,Furniture,10,472.23,4722.3,0,4722.3,167,1,3777.84,Snow,22.84,58,0.24,27.98,0,,0,0,,Summer
T3484,2024-06-03,P020,Board Game,Toys,4,996.82,3987.28,10,3588.55,111,1,2870.84,Sunny,30.88,48,0.0,18.2,0,,0,0,,Summer
T1405,2024-06-03,P006,Blender,Home Appliances,4,858.39,3433.56,0,3433.56,122,1,2746.85,Snow,34.86,90,11.14,13.64,0,,0,0,,Summer
T8049,2024-06-03,P010,Shoes,Clothing,6,875.5,5253.0,5,4990.35,155,1,3992.28,Snow,30.36,83,18.97,18.51,0,,0,0,,Summer
T7728,2024-06-03,P007,Vacuum Cleaner,Home Appliances,2,740.19,1480.38,10,1332.34,24,1,1065.87,Cloudy,25.64,66,0.0,6.99,0,,0,0,,Summer
T2259,2024-06-03,P009,Coffee Machine,Home Appliances,10,718.82,7188.2,20,5750.56,67,0,5750.56,Rainy,20.61,64,19.48,12.03,0,,0,0,,Summer
T1259,2024-06-03,P014,Sofa,Furniture,8,184.46,1475.68,10,1328.11,74,0,1328.11,Snow,23.08,59,17.07,13.86,0,,0,0,,Summer
T5385,2024-06-03,P003,Headphones,Electronics,2,979.83,1959.66,15,1665.71,88,1,1332.57,Stormy,25.17,76,12.54,28.33,0,,0,0,,Summer
T8935,2024-06-03,P018,Toy Car,Toys,2,708.41,1416.82,15,1204.3,29,1,963.44,Cloudy,22.91,57,0.0,26.43,0,,0,0,,Summer
T5889,2024-06-03,P011,T-shirt,Clothing,2,161.91,323.82,5,307.63,111,0,307.63,Snow,32.05,43,3.6,10.45,0,,0,0,,Summer
T7588,2024-06-04,P005,Keyboard,Accessories,10,718.88,7188.8,0,7188.8,183,1,5751.04,Rainy,22.07,60,10.59,12.9,0,,0,0,,Summer
T8239,2024-06-04,P009,Coffee Machine,Home Appliances,7,426.14,2982.98,20,2386.38,158,0,2386.38,Sunny,24.6,34,0.0,13.97,0,,0,0,,Summer
T9676,2024-06-04,P005,Keyboard,Accessories,3,500.57,1501.71,15,1276.45,153,1,1021.16,Cloudy,29.98,77,0.0,17.4,0,,0,0,,Summer
T3799,2024-06-04,P013,Winter Coat,Clothing,3,826.24,2478.72,15,2106.91,18,0,2106.91,Sunny,30.99,76,0.0,24.1,0,,0,0,,Summer
T4875,2024-06-04,P014,Sofa,Furniture,7,665.7,4659.9,0,4659.9,133,0,4659.9,Rainy,33.77,48,1.6,22.62,0,,0,0,,Summer
T2261,2024-06-04,P014,Sofa,Furniture,9,492.17,4429.53,5,4208.05,157,0,4208.05,Cloudy,25.35,49,0.0,12.19,0,,0,0,,Summer
T8420,2024-06-04,P003,Headphones,Electronics,5,667.13,3335.65,10,3002.09,132,0,3002.09,Snow,26.33,47,4.66,5.57,0,,0,0,,Summer
T8637,2024-06-04,P016,Bookshelf,Furniture,3,982.52,2947.56,5,2800.18,62,1,2240.14,Cloudy,24.05,38,0.0,10.42,0,,0,0,,Summer
T1710,2024-06-04,P013,Winter Coat,Clothing,10,635.74,6357.4,15,5403.79,37,0,5403.79,Sunny,21.94,87,0.0,10.89,0,,0,0,,Summer
T9392,2024-06-04,P020,Board Game,Toys,4,51.7,206.8,5,196.46,97,0,196.46,Snow,22.63,73,8.82,19.23,0,,0,0,,Summer
T9652,2024-06-05,P017,Mattress,Furniture,3,244.74,734.22,5,697.51,104,0,697.51,Rainy,33.56,41,19.43,28.04,0,,0,0,,Summer
T2766,2024-06-05,P014,Sofa,Furniture,8,684.62,5476.96,20,4381.57,28,1,3505.26,Cloudy,21.72,88,0.0,10.86,0,,0,0,,Summer
T9105,2024-06-05,P005,Keyboard,Accessories,3,236.57,709.71,0,709.71,136,0,709.71,Stormy,34.59,56,0.97,26.23,0,,0,0,,Summer
T7462,2024-06-05,P005,Keyboard,Accessories,9,304.06,2736.54,20,2189.23,105,0,2189.23,Snow,25.68,69,6.25,14.75,0,,0,0,,Summer
T3052,2024-06-05,P002,Smartphone,Electronics,1,267.27,267.27,5,253.91,44,1,203.13,Cloudy,24.46,72,0.0,8.48,0,,0,0,,Summer
T9773,2024-06-05,P017,Mattress,Furniture,10,393.06,3930.6,15,3341.01,25,0,3341.01,Sunny,26.59,78,0.0,11.39,0,,0,0,,Summer
T3410,2024-06-05,P013,Winter Coat,Clothing,5,362.08,1810.4,10,1629.36,53,0,1629.36,Rainy,32.39,73,7.2,10.86,0,,0,0,,Summer
T7606,2024-06-05,P010,Shoes,Clothing,2,205.6,411.2,0,411.2,75,0,411.2,Sunny,22.85,48,0.0,17.59,0,,0,0,,Summer
T8019,2024-06-05,P008,Air Fryer,Home Appliances,9,484.43,4359.87,10,3923.88,46,1,3139.1,Cloudy,21.87,54,0.0,10.39,0,,0,0,,Summer
T5463,2024-06-05,P006,Blender,Home Appliances,4,110.6,442.4,5,420.28,129,0,420.28,Cloudy,29.48,59,0.0,17.41,0,,0,0,,Summer
T8738,2024-06-06,P013,Winter Coat,Clothing,9,966.45,8698.05,15,7393.34,132,0,7393.34,Rainy,29.18,51,14.64,27.66,0,,0,0,,Summer
T9790,2024-06-06,P001,Laptop,Electronics,1,114.05,114.05,20,91.24,124,1,72.99,Cloudy,31.94,86,0.0,26.84,0,,0,0,,Summer
T8764,2024-06-06,P008,Air Fryer,Home Appliances,5,200.42,1002.1,15,851.78,126,1,681.42,Sunny,27.15,34,0.0,10.5,0,,0,0,,Summer
T1264,2024-06-06,P002,Smartphone,Electronics,2,855.55,1711.1,20,1368.88,53,1,1095.1,Sunny,22.52,90,0.0,14.06,0,,0,0,,Summer
T5653,2024-06-06,P009,Coffee Machine,Home Appliances,8,32.11,256.88,5,244.04,33,1,195.23,Stormy,21.0,82,14.18,15.87,0,,0,0,,Summer
T8692,2024-06-06,P009,Coffee Machine,Home Appliances,5,317.27,1586.35,5,1507.03,88,0,1507.03,Snow,30.85,59,7.28,12.57,0,,0,0,,Summer
T2669,2024-06-06,P020,Board Game,Toys,6,717.15,4302.9,15,3657.46,56,0,3657.46,Snow,22.41,89,7.96,23.2,0,,0,0,,Summer
T4701,2024-06-06,P016,Bookshelf,Furniture,1,677.63,677.63,15,575.99,39,0,575.99,Cloudy,30.33,30,0.0,8.54,0,,0,0,,Summer
T6165,2024-06-06,P011,T-shirt,Clothing,9,590.32,5312.88,5,5047.24,138,0,5047.24,Rainy,24.99,76,2.05,20.75,0,,0,0,,Summer
T1146,2024-06-06,P005,Keyboard,Accessories,2,897.4,1794.8,15,1525.58,188,1,1220.46,Snow,29.49,63,2.46,9.24,0,,0,0,,Summer
T6635,2024-06-07,P017,Mattress,Furniture,6,23.01,138.06,5,131.16,190,1,104.93,Cloudy,22.49,53,0.0,12.77,0,,0,0,,Summer
T5746,2024-06-07,P012,Jeans,Clothing,3,115.82,347.46,10,312.71,146,0,312.71,Sunny,30.37,68,0.0,11.35,0,,0,0,,Summer
T8775,2024-06-07,P019,Doll,Toys,2,554.92,1109.84,0,1109.84,110,1,887.87,Sunny,34.48,35,0.0,18.11,0,,0,0,,Summer
T7746,2024-06-07,P010,Shoes,Clothing,9,318.22,2863.98,15,2434.38,188,1,1947.5,Snow,25.09,83,12.44,10.18,0,,0,0,,Summer
T3035,2024-06-07,P001,Laptop,Electronics,6,303.88,1823.28,15,1549.79,99,1,1239.83,Snow,22.74,79,5.61,5.13,0,,0,0,,Summer
T3229,2024-06-07,P004,Monitor,Electronics,1,562.85,562.85,20,450.28,53,0,450.28,Sunny,33.24,61,0.0,13.77,0,,0,0,,Summer
T3144,2024-06-07,P010,Shoes,Clothing,6,301.05,1806.3,15,1535.36,93,0,1535.36,Stormy,23.59,79,7.49,12.79,0,,0,0,,Summer
T1246,2024-06-07,P015,Dining Table,Furniture,10,228.6,2286.0,20,1828.8,122,1,1463.04,Cloudy,20.33,37,0.0,28.58,0,,0,0,,Summer
T1166,2024-06-07,P014,Sofa,Furniture,10,273.95,2739.5,10,2465.55,117,1,1972.44,Cloudy,29.77,45,0.0,15.03,0,,0,0,,Summer
T8124,2024-06-07,P003,Headphones,Electronics,5,715.31,3576.55,20,2861.24,31,0,2861.24,Stormy,22.58,48,2.06,19.48,0,,0,0,,Summer
T6313,2024-06-08,P011,T-shirt,Clothing,3,888.52,2665.56,5,2532.28,65,1,2025.82,Stormy,24.56,34,4.3,20.37,0,,1,0,,Summer
T2200,2024-06-08,P004,Monitor,Electronics,4,729.7,2918.8,20,2335.04,196,1,1868.03,Stormy,32.86,58,16.61,22.1,0,,1,0,,Summer
T7953,2024-06-08,P002,Smartphone,Electronics,6,719.44,4316.64,5,4100.81,136,0,4100.81,Rainy,20.99,55,1.65,9.1,0,,1,0,,Summer
T8789,2024-06-08,P011,T-shirt,Clothing,3,817.53,2452.59,5,2329.96,130,1,1863.97,Snow,29.04,36,5.82,20.31,0,,1,0,,Summer
T7456,2024-06-08,P020,Board Game,Toys,9,76.62,689.58,0,689.58,189,0,689.58,Sunny,25.25,84,0.0,10.72,0,,1,0,,Summer
T3642,2024-06-08,P006,Blender,Home Appliances,1,388.06,388.06,0,388.06,29,0,388.06,Stormy,34.03,39,18.32,6.24,0,,1,0,,Summer
T2229,2024-06-08,P004,Monitor,Electronics,9,740.21,6661.89,20,5329.51,134,0,5329.51,Cloudy,24.2,65,0.0,24.42,0,,1,0,,Summer
T8762,2024-06-08,P002,Smartphone,Electronics,5,768.21,3841.05,0,3841.05,23,0,3841.05,Rainy,25.86,59,10.18,26.09,0,,1,0,,Summer
T4107,2024-06-08,P010,Shoes,Clothing,4,597.11,2388.44,20,1910.75,126,0,1910.75,Sunny,24.93,72,0.0,25.25,0,,1,0,,Summer
T8329,2024-06-08,P004,Monitor,Electronics,5,305.51,1527.55,20,1222.04,169,1,977.63,Snow,22.99,61,13.77,14.68,0,,1,0,,Summer
T4773,2024-06-09,P002,Smartphone,Electronics,7,169.3,1185.1,10,1066.59,121,0,1066.59,Sunny,30.15,76,0.0,13.06,0,,1,0,,Summer
T4898,2024-06-09,P003,Headphones,Electronics,9,89.26,803.34,15,682.84,177,1,546.27,Sunny,28.77,63,0.0,23.59,0,,1,0,,Summer
T7403,2024-06-09,P018,Toy Car,Toys,8,548.69,4389.52,15,3731.09,39,0,3731.09,Snow,22.88,73,3.79,7.67,0,,1,0,,Summer
T4888,2024-06-09,P011,T-shirt,Clothing,4,610.69,2442.76,10,2198.48,135,1,1758.78,Rainy,30.42,85,8.03,7.6,0,,1,0,,Summer
T8996,2024-06-09,P001,Laptop,Electronics,1,213.15,213.15,10,191.84,23,0,191.84,Sunny,23.67,62,0.0,8.69,0,,1,0,,Summer
T8981,2024-06-09,P001,Laptop,Electronics,2,875.12,1750.24,15,1487.7,123,1,1190.16,Rainy,26.19,79,19.34,9.3,0,,1,0,,Summer
T6369,2024-06-09,P003,Headphones,Electronics,5,76.22,381.1,10,342.99,192,0,342.99,Sunny,20.47,33,0.0,19.81,0,,1,0,,Summer
T9948,2024-06-09,P001,Laptop,Electronics,5,117.16,585.8,20,468.64,11,1,374.91,Stormy,25.19,58,6.67,28.24,0,,1,0,,Summer
T9931,2024-06-09,P003,Headphones,Electronics,10,887.61,8876.1,15,7544.69,147,1,6035.75,Snow,26.68,62,3.98,9.78,0,,1,0,,Summer
T2331,2024-06-09,P019,Doll,Toys,2,172.01,344.02,15,292.42,145,0,292.42,Snow,33.08,32,4.43,8.65,0,,1,0,,Summer
T7106,2024-06-10,P007,Vacuum Cleaner,Home Appliances,8,632.32,5058.56,20,4046.85,194,1,3237.48,Snow,23.14,80,15.39,14.17,0,,0,0,,Summer
T6745,2024-06-10,P010,Shoes,Clothing,10,395.91,3959.1,20,3167.28,165,0,3167.28,Cloudy,32.17,56,0.0,13.93,0,,0,0,,Summer
T4160,2024-06-10,P006,Blender,Home Appliances,1,157.14,157.14,20,125.71,194,0,125.71,Sunny,33.89,59,0.0,15.36,0,,0,0,,Summer
T7172,2024-06-10,P004,Monitor,Electronics,6,26.24,157.44,10,141.7,146,1,113.36,Stormy,24.85,57,3.43,14.39,0,,0,0,,Summer
T4416,2024-06-10,P002,Smartphone,Electronics,6,173.43,1040.58,10,936.52,174,0,936.52,Cloudy,26.8,37,0.0,7.76,0,,0,0,,Summer
T8004,2024-06-10,P003,Headphones,Electronics,8,192.86,1542.88,0,1542.88,168,0,1542.88,Snow,31.43,51,6.3,16.11,0,,0,0,,Summer
T6853,2024-06-10,P011,T-shirt,Clothing,3,720.74,2162.22,5,2054.11,94,1,1643.29,Sunny,28.62,90,0.0,7.25,0,,0,0,,Summer
T1398,2024-06-10,P012,Jeans,Clothing,7,413.26,2892.82,20,2314.26,104,0,2314.26,Stormy,25.93,77,17.64,20.4,0,,0,0,,Summer
T8050,2024-06-10,P007,Vacuum Cleaner,Home Appliances,4,206.98,827.92,20,662.34,192,0,662.34,Sunny,23.5,34,0.0,24.7,0,,0,0,,Summer
T3274,2024-06-10,P012,Jeans,Clothing,9,209.79,1888.11,20,1510.49,59,1,1208.39,Rainy,31.86,76,8.99,7.55,0,,0,0,,Summer
T8516,2024-06-11,P011,T-shirt,Clothing,3,305.1,915.3,5,869.53,14,1,695.62,Stormy,31.75,53,7.5,27.83,0,,0,0,,Summer
T9533,2024-06-11,P017,Mattress,Furniture,7,731.54,5120.78,5,4864.74,85,1,3891.79,Rainy,20.12,33,11.63,29.53,0,,0,0,,Summer
T5504,2024-06-11,P008,Air Fryer,Home Appliances,4,102.22,408.88,20,327.1,147,1,261.68,Sunny,30.21,39,0.0,5.02,0,,0,0,,Summer
T9395,2024-06-11,P012,Jeans,Clothing,3,944.33,2832.99,0,2832.99,168,0,2832.99,Cloudy,24.93,53,0.0,17.95,0,,0,0,,Summer
T3628,2024-06-11,P006,Blender,Home Appliances,2,429.96,859.92,15,730.93,181,0,730.93,Rainy,22.83,90,16.21,11.89,0,,0,0,,Summer
T2956,2024-06-11,P014,Sofa,Furniture,1,957.33,957.33,15,813.73,126,0,813.73,Rainy,31.51,36,2.41,29.75,0,,0,0,,Summer
T5874,2024-06-11,P013,Winter Coat,Clothing,4,695.73,2782.92,0,2782.92,141,1,2226.34,Sunny,22.26,75,0.0,24.5,0,,0,0,,Summer
T8744,2024-06-11,P002,Smartphone,Electronics,7,849.1,5943.7,10,5349.33,77,0,5349.33,Snow,28.28,62,8.93,14.57,0,,0,0,,Summer
T2464,2024-06-11,P018,Toy Car,Toys,10,910.46,9104.6,15,7738.91,38,1,6191.13,Cloudy,24.0,32,0.0,17.05,0,,0,0,,Summer
T7727,2024-06-11,P016,Bookshelf,Furniture,9,97.02,873.18,10,785.86,52,0,785.86,Sunny,29.29,55,0.0,26.91,0,,0,0,,Summer
T8137,2024-06-12,P010,Shoes,Clothing,8,607.55,4860.4,5,4617.38,17,1,3693.9,Sunny,24.26,44,0.0,19.36,0,,0,0,,Summer
T2042,2024-06-12,P017,Mattress,Furniture,1,647.67,647.67,10,582.9,131,1,466.32,Sunny,22.36,81,0.0,29.46,0,,0,0,,Summer
T6251,2024-06-12,P004,Monitor,Electronics,7,707.67,4953.69,5,4706.01,71,0,4706.01,Rainy,30.18,54,19.48,15.69,0,,0,0,,Summer
T4264,2024-06-12,P011,T-shirt,Clothing,10,518.63,5186.3,10,4667.67,65,1,3734.14,Sunny,34.42,39,0.0,21.25,0,,0,0,,Summer
T9071,2024-06-12,P008,Air Fryer,Home Appliances,6,132.88,797.28,20,637.82,127,1,510.26,Cloudy,21.09,77,0.0,17.38,0,,0,0,,Summer
T9787,2024-06-12,P013,Winter Coat,Clothing,8,407.08,3256.64,15,2768.14,97,0,2768.14,Cloudy,24.68,71,0.0,26.15,0,,0,0,,Summer
T8656,2024-06-12,P009,Coffee Machine,Home Appliances,5,338.59,1692.95,20,1354.36,96,0,1354.36,Sunny,20.63,76,0.0,18.39,0,,0,0,,Summer
T2852,2024-06-12,P013,Winter Coat,Clothing,3,373.38,1120.14,5,1064.13,45,0,1064.13,Sunny,21.2,34,0.0,8.64,0,,0,0,,Summer
T5233,2024-06-12,P006,Blender,Home Appliances,5,952.96,4764.8,0,4764.8,14,0,4764.8,Sunny,22.09,85,0.0,23.38,0,,0,0,,Summer
T1604,2024-06-12,P012,Jeans,Clothing,3,890.32,2670.96,10,2403.86,35,1,1923.09,Sunny,21.45,78,0.0,8.39,0,,0,0,,Summer
T2850,2024-06-13,P002,Smartphone,Electronics,4,343.41,1373.64,20,1098.91,33,1,879.13,Rainy,27.34,61,14.46,28.92,0,,0,0,,Summer
T3563,2024-06-13,P009,Coffee Machine,Home Appliances,5,879.11,4395.55,5,4175.77,96,1,3340.62,Stormy,25.69,60,1.66,12.5,0,,0,0,,Summer
T3864,2024-06-13,P013,Winter Coat,Clothing,2,821.53,1643.06,5,1560.91,146,1,1248.73,Rainy,26.8,60,1.89,11.06,0,,0,0,,Summer
T9165,2024-06-13,P012,Jeans,Clothing,2,158.93,317.86,10,286.07,121,0,286.07,Snow,29.48,68,9.55,16.33,0,,0,0,,Summer
T7151,2024-06-13,P020,Board Game,Toys,1,743.07,743.07,15,631.61,14,1,505.29,Stormy,33.48,64,3.99,19.38,0,,0,0,,Summer
T6106,2024-06-13,P011,T-shirt,Clothing,10,573.35,5733.5,15,4873.47,175,1,3898.78,Snow,20.78,76,4.93,7.33,0,,0,0,,Summer
T5411,2024-06-13,P014,Sofa,Furniture,10,463.4,4634.0,15,3938.9,170,0,3938.9,Stormy,23.54,71,12.19,16.53,0,,0,0,,Summer
