Transaction ID,Date,Product Name,Quantity Sold,Sales Price per Unit ($),Discount (%),Stock After Sale,Returned,Weather Condition,Temperature (°C),Humidity (%),Precipitation (mm),Wind Speed (km/h),Is Holiday,Is Weekend,Is Special Event,Season,Category,Total Sales ($),Total Sales After Discount ($),Net Sales Value ($),Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,Future_7_Day_Sales,Month,Monthly Sales
T1781,2025-02-20,Smartphone,3,994.74,20,275,1,Rainy,31.79,98,35.16,45.43,1,1,1,Summer,Electronics,2984.2200000000003,2387.376,1392.6360000000002,2.0,9.0,3.0,17.0,2025-02,15
T1782,2025-02-21,Wardrobe,13,101.58,15,337,1,Snow,17.85,18,17.75,69.42,1,1,1,Winter,Furniture,1320.54,1122.4589999999998,1020.8789999999998,17.0,8.0,14.0,19.0,2025-02,30
T1783,2025-02-22,Microwave,9,782.54,20,123,1,Cloudy,17.31,50,44.63,83.19,1,0,0,Spring,Kitchen,7042.86,5634.2880000000005,4851.7480000000005,17.0,15.0,5.0,11.0,2025-02,26
T1784,2025-02-23,Action Figure,6,676.96,0,474,0,Cloudy,36.87,57,25.11,42.14,0,0,0,Spring,Toys,4061.76,4061.76,4061.76,11.0,12.0,15.0,8.0,2025-02,25
T1785,2025-02-24,Smartphone,12,769.82,5,134,1,Sunny,35.05,21,32.29,89.24,1,0,0,Winter,Electronics,9237.84,8775.948,8006.128000000001,3.0,8.0,8.0,14.0,2025-02,15
T1786,2025-02-25,Sneakers,2,314.45,15,107,1,Sunny,30.36,19,10.48,11.8,0,1,0,Winter,Clothing,628.9,534.5649999999999,220.11499999999995,1.0,1.0,15.0,15.0,2025-02,2
T1787,2025-02-26,Laptop,3,497.13,15,305,1,Rainy,8.33,15,20.87,70.87,0,1,1,Winter,Electronics,1491.3899999999999,1267.6815,770.5514999999999,11.0,9.0,17.0,4.0,2025-02,25
T1788,2025-02-27,Board Game,3,798.54,5,329,0,Stormy,19.53,43,43.12,34.82,1,1,1,Spring,Toys,2395.62,2275.839,2275.839,6.0,14.0,19.0,4.0,2025-02,9
T1789,2025-02-28,Blender,12,240.22,15,50,1,Snow,5.08,61,10.65,10.13,0,0,1,Fall,Kitchen,2882.64,2450.2439999999997,2210.024,1.0,8.0,8.0,6.0,2025-02,16
T1790,2025-03-01,Dining Table,15,233.77,15,337,0,Cloudy,14.98,50,19.53,38.67,0,0,0,Winter,Furniture,3506.55,2980.5675,2980.5675,18.0,5.0,12.0,11.0,2025-03,15
T1791,2025-03-02,T-shirt,9,555.54,20,95,0,Sunny,16.79,92,15.9,88.02,1,0,0,Fall,Clothing,4999.86,3999.888,3999.888,5.0,1.0,3.0,4.0,2025-03,14
T1792,2025-03-03,Blender,8,528.33,20,268,1,Snow,32.42,15,7.56,98.05,0,0,0,Winter,Kitchen,4226.64,3381.3120000000004,2852.9820000000004,12.0,17.0,17.0,4.0,2025-03,35
T1793,2025-03-04,Monitor,11,289.44,5,23,0,Stormy,35.32,11,14.49,39.28,1,0,1,Summer,Electronics,3183.84,3024.648,3024.648,19.0,1.0,12.0,8.0,2025-03,28
T1794,2025-03-05,Smartphone,16,305.09,0,54,1,Cloudy,13.66,24,11.64,88.64,0,0,1,Spring,Electronics,4881.44,4881.44,4576.349999999999,12.0,11.0,9.0,7.0,2025-03,31
T1795,2025-03-06,Laptop,4,285.07,15,374,1,Cloudy,-4.2,26,46.18,50.97,0,1,1,Fall,Electronics,1140.28,969.2379999999999,684.1679999999999,3.0,19.0,1.0,5.0,2025-03,15
T1796,2025-03-07,Bookshelf,1,773.8,0,254,1,Stormy,33.78,25,37.05,71.7,1,0,0,Fall,Furniture,773.8,773.8,0.0,2.0,12.0,11.0,2.0,2025-03,9
T1797,2025-03-08,Watch,7,655.38,5,453,1,Cloudy,2.84,37,15.81,4.54,0,0,0,Spring,Clothing,4587.66,4358.277,3702.897,12.0,9.0,5.0,19.0,2025-03,12
T1798,2025-03-09,Board Game,2,834.09,5,235,1,Stormy,22.98,94,38.17,55.73,0,0,1,Fall,Toys,1668.18,1584.771,750.6809999999999,3.0,13.0,6.0,15.0,2025-03,27
T1799,2025-03-10,Watch,5,975.72,20,484,0,Cloudy,-3.88,81,1.11,7.02,1,0,0,Winter,Clothing,4878.6,3902.8800000000006,3902.8800000000006,7.0,19.0,9.0,6.0,2025-03,12
T1800,2025-03-11,Microwave,7,479.42,15,59,1,Rainy,12.98,19,26.33,26.86,1,0,1,Fall,Kitchen,3355.94,2852.549,2373.129,9.0,3.0,10.0,10.0,2025-03,12
T1801,2025-03-12,Headphones,4,76.03,10,164,0,Stormy,39.37,19,12.52,56.68,0,1,1,Winter,Electronics,304.12,273.708,273.708,3.0,12.0,14.0,11.0,2025-03,5
T1802,2025-03-13,T-shirt,5,57.61,5,259,1,Snow,-0.47,19,5.72,80.72,0,0,0,Fall,Clothing,288.05,273.6475,216.03749999999997,9.0,14.0,15.0,5.0,2025-03,14
T1803,2025-03-14,Television,1,302.71,15,314,1,Rainy,14.07,82,44.19,56.09,1,0,1,Summer,Electronics,302.71,257.3035,-45.406499999999994,13.0,6.0,2.0,5.0,2025-03,1
T1804,2025-03-15,Headphones,1,933.22,0,216,1,Snow,8.82,37,9.97,93.62,0,1,1,Fall,Electronics,933.22,933.22,0.0,4.0,17.0,17.0,8.0,2025-03,5
T1805,2025-03-16,Smartphone,15,527.98,20,183,0,Cloudy,35.73,33,41.12,81.03,1,1,1,Fall,Electronics,7919.700000000001,6335.760000000001,6335.760000000001,16.0,15.0,14.0,19.0,2025-03,31
T1806,2025-03-17,Board Game,19,279.07,0,57,0,Snow,34.12,28,20.66,15.62,1,0,1,Winter,Toys,5302.33,5302.33,5302.33,2.0,16.0,4.0,5.0,2025-03,27
T1807,2025-03-18,Camera,10,405.18,5,145,0,Rainy,5.7,77,0.71,38.9,1,0,1,Spring,Electronics,4051.8,3849.21,3849.21,18.0,10.0,8.0,19.0,2025-03,25
T1808,2025-03-19,Wardrobe,18,602.61,5,423,0,Stormy,-1.35,65,36.63,66.85,0,0,0,Summer,Furniture,10846.98,10304.631,10304.631,13.0,9.0,1.0,8.0,2025-03,35
T1809,2025-03-20,Camera,3,656.42,0,90,1,Sunny,23.22,76,29.82,93.84,0,0,1,Spring,Electronics,1969.2599999999998,1969.2599999999998,1312.8399999999997,10.0,11.0,8.0,3.0,2025-03,25
T1810,2025-03-21,Blender,11,162.38,5,452,1,Snow,10.14,51,17.21,98.77,0,0,0,Winter,Kitchen,1786.1799999999998,1696.8709999999999,1534.491,8.0,11.0,6.0,7.0,2025-03,35
T1811,2025-03-22,Action Figure,15,977.26,15,311,0,Sunny,25.24,21,14.08,76.32,1,1,1,Summer,Toys,14658.9,12460.064999999999,12460.064999999999,6.0,12.0,6.0,7.0,2025-03,15
T1812,2025-03-23,Laptop,11,549.32,5,45,0,Snow,-3.55,27,3.68,57.38,0,1,0,Fall,Electronics,6042.52,5740.394,5740.394,4.0,11.0,14.0,17.0,2025-03,15
T1813,2025-03-24,Monitor,17,144.33,20,460,0,Snow,1.0,32,47.07,75.66,1,0,0,Spring,Electronics,2453.61,1962.8880000000001,1962.8880000000001,11.0,13.0,11.0,8.0,2025-03,28
T1814,2025-03-25,Wardrobe,17,894.7,15,257,1,Stormy,25.89,93,24.7,27.32,0,0,0,Spring,Furniture,15209.900000000001,12928.415,12033.715,18.0,17.0,2.0,8.0,2025-03,35
T1815,2025-03-26,Board Game,6,83.89,10,21,0,Cloudy,4.56,15,4.28,28.36,1,1,1,Spring,Toys,503.34000000000003,453.00600000000003,453.00600000000003,19.0,15.0,18.0,15.0,2025-03,27
T1816,2025-03-27,Microwave,5,908.66,5,467,0,Rainy,33.59,62,43.43,65.43,1,1,0,Fall,Kitchen,4543.3,4316.135,4316.135,7.0,14.0,1.0,12.0,2025-03,12
T1817,2025-03-28,Bookshelf,8,996.6,5,21,1,Rainy,-2.36,51,13.94,87.18,0,0,1,Winter,Furniture,7972.8,7574.16,6577.5599999999995,1.0,8.0,12.0,2.0,2025-03,9
T1818,2025-03-29,Sneakers,2,703.43,20,52,0,Rainy,4.7,75,10.18,96.98,1,0,1,Fall,Clothing,1406.86,1125.488,1125.488,2.0,14.0,13.0,3.0,2025-03,2
T1819,2025-03-30,Blender,16,772.74,20,338,1,Cloudy,39.94,39,14.05,34.13,0,0,0,Fall,Kitchen,12363.84,9891.072,9118.332,11.0,8.0,16.0,13.0,2025-03,35
T1820,2025-03-31,Camera,12,343.93,0,171,1,Sunny,14.49,18,28.23,79.66,0,0,0,Winter,Electronics,4127.16,4127.16,3783.23,3.0,6.0,12.0,17.0,2025-03,25
T1821,2025-04-01,Headphones,6,942.16,0,436,1,Rainy,26.63,51,3.7,85.15,0,0,1,Winter,Electronics,5652.96,5652.96,4710.8,1.0,11.0,9.0,2.0,2025-04,6
T1822,2025-04-02,Microwave,1,534.42,0,67,1,Sunny,3.22,43,24.09,62.32,0,0,1,Fall,Kitchen,534.42,534.42,0.0,5.0,17.0,16.0,9.0,2025-04,1
T1823,2025-04-03,Monitor,4,735.06,20,113,1,Cloudy,22.44,49,44.79,34.76,0,1,1,Winter,Electronics,2940.24,2352.192,1617.132,17.0,19.0,15.0,16.0,2025-04,35
T1824,2025-04-04,Monitor,17,924.87,0,300,0,Cloudy,27.67,97,9.41,61.91,1,1,0,Spring,Electronics,15722.79,15722.79,15722.79,4.0,14.0,19.0,2.0,2025-04,35
T1825,2025-04-05,Smartphone,13,975.43,0,160,0,Stormy,9.15,26,16.56,58.44,0,1,1,Summer,Electronics,12680.59,12680.59,12680.59,15.0,17.0,17.0,11.0,2025-04,35
T1826,2025-04-06,Television,18,834.87,10,266,1,Rainy,32.3,38,19.81,60.65,1,1,1,Winter,Electronics,15027.66,13524.894,12690.024,1.0,19.0,12.0,2.0,2025-04,41
T1827,2025-04-07,Television,5,309.99,0,320,1,Stormy,22.15,59,29.31,61.93,0,0,1,Summer,Electronics,1549.95,1549.95,1239.96,18.0,9.0,3.0,19.0,2025-04,41
T1828,2025-04-08,Blender,3,966.88,5,232,0,Rainy,12.51,85,45.96,84.71,1,1,1,Spring,Kitchen,2900.64,2755.6079999999997,2755.6079999999997,16.0,14.0,9.0,10.0,2025-04,3
T1829,2025-04-09,Camera,11,631.84,20,463,0,Cloudy,20.09,58,19.73,17.01,1,1,1,Winter,Electronics,6950.240000000001,5560.192000000001,5560.192000000001,12.0,7.0,9.0,2.0,2025-04,11
T1830,2025-04-10,Board Game,13,931.34,15,325,1,Cloudy,20.95,82,3.46,36.73,0,0,1,Fall,Toys,12107.42,10291.307,9359.967,6.0,10.0,12.0,19.0,2025-04,34
T1831,2025-04-11,Sneakers,4,679.34,10,68,0,Snow,2.45,70,17.4,58.6,1,1,1,Fall,Clothing,2717.36,2445.6240000000003,2445.6240000000003,2.0,11.0,6.0,9.0,2025-04,28
T1832,2025-04-12,Monitor,14,314.17,20,28,0,Snow,13.12,92,9.5,28.33,0,0,1,Spring,Electronics,4398.38,3518.704,3518.704,17.0,8.0,19.0,18.0,2025-04,35
T1833,2025-04-13,Board Game,11,376.32,20,437,1,Cloudy,10.45,55,32.59,97.82,0,0,1,Winter,Toys,4139.5199999999995,3311.616,2935.296,13.0,3.0,19.0,18.0,2025-04,34
T1834,2025-04-14,Board Game,10,554.97,5,116,0,Cloudy,13.04,55,1.46,26.32,0,1,1,Fall,Toys,5549.700000000001,5272.215,5272.215,11.0,6.0,12.0,16.0,2025-04,34
T1835,2025-04-15,Toy Car,19,792.11,0,51,0,Sunny,29.25,26,14.6,46.96,1,1,1,Winter,Toys,15050.09,15050.09,15050.09,4.0,11.0,14.0,19.0,2025-04,23
T1836,2025-04-16,Sneakers,18,324.8,5,181,0,Sunny,16.71,75,27.26,87.74,1,1,1,Summer,Clothing,5846.400000000001,5554.08,5554.08,4.0,7.0,2.0,1.0,2025-04,28
T1837,2025-04-17,Dining Table,6,583.93,0,260,0,Stormy,37.31,14,13.87,8.01,1,0,0,Fall,Furniture,3503.58,3503.58,3503.58,15.0,15.0,15.0,1.0,2025-04,6
T1838,2025-04-18,T-shirt,15,352.17,0,79,1,Snow,8.22,63,27.55,82.07,1,1,1,Spring,Clothing,5282.55,5282.55,4930.38,5.0,19.0,3.0,11.0,2025-04,15
T1839,2025-04-19,Watch,10,817.61,20,273,0,Snow,13.71,25,5.74,57.1,0,0,1,Fall,Clothing,8176.1,6540.880000000001,6540.880000000001,5.0,7.0,6.0,3.0,2025-04,10
T1840,2025-04-20,Bookshelf,5,472.06,0,108,1,Cloudy,30.41,90,47.14,3.18,0,1,1,Spring,Furniture,2360.3,2360.3,1888.2400000000002,8.0,15.0,3.0,19.0,2025-04,5
T1841,2025-04-21,Television,5,85.96,10,451,0,Cloudy,19.57,16,14.55,90.29,1,0,1,Spring,Electronics,429.79999999999995,386.82,386.82,5.0,19.0,6.0,7.0,2025-04,41
T1842,2025-04-22,Television,10,174.39,10,74,1,Stormy,19.62,17,46.15,3.92,1,1,1,Summer,Electronics,1743.8999999999999,1569.51,1395.12,5.0,15.0,3.0,9.0,2025-04,41
T1843,2025-04-23,Sofa,5,70.49,10,175,1,Snow,-2.6,81,16.29,51.52,0,1,0,Summer,Furniture,352.45,317.205,246.71499999999997,5.0,12.0,12.0,3.0,2025-04,5
T1844,2025-04-24,Television,3,504.31,20,490,0,Sunny,12.94,96,39.09,4.9,1,0,1,Spring,Electronics,1512.93,1210.344,1210.344,10.0,7.0,9.0,19.0,2025-04,41
T1845,2025-04-25,Sneakers,6,115.27,5,184,1,Rainy,7.18,91,12.31,7.12,0,1,0,Fall,Clothing,691.62,657.039,541.769,18.0,13.0,18.0,13.0,2025-04,28
T1846,2025-04-26,Toy Car,4,123.0,15,23,1,Stormy,39.97,47,33.49,88.72,1,1,1,Spring,Toys,492.0,418.2,295.2,19.0,13.0,4.0,17.0,2025-04,23
T1847,2025-04-27,Laptop,18,941.64,0,274,1,Rainy,8.88,63,16.19,76.58,1,0,0,Winter,Electronics,16949.52,16949.52,16007.880000000001,11.0,2.0,3.0,15.0,2025-04,18
T1848,2025-04-28,Smartphone,9,873.93,15,129,1,Sunny,34.8,85,25.46,19.69,1,1,0,Winter,Electronics,7865.37,6685.5644999999995,5811.634499999999,13.0,17.0,19.0,12.0,2025-04,35
T1849,2025-04-29,Action Figure,17,457.57,5,291,1,Sunny,25.43,24,33.69,62.05,0,1,1,Fall,Toys,7778.69,7389.755499999999,6932.1855,15.0,4.0,17.0,14.0,2025-04,17
T1850,2025-04-30,Smartphone,13,985.95,5,320,0,Rainy,10.34,59,29.44,79.47,0,0,0,Fall,Electronics,12817.35,12176.4825,12176.4825,9.0,2.0,9.0,13.0,2025-04,35
T1851,2025-05-01,Wardrobe,15,10.18,20,186,1,Stormy,19.46,65,28.81,88.96,1,1,0,Summer,Furniture,152.7,122.16,111.97999999999999,17.0,7.0,5.0,7.0,2025-05,15
T1852,2025-05-02,Smartphone,17,617.84,10,479,1,Rainy,32.82,18,3.28,46.83,1,0,1,Winter,Electronics,10503.28,9452.952000000001,8835.112000000001,13.0,3.0,9.0,13.0,2025-05,57
T1853,2025-05-03,Action Figure,13,620.26,10,59,0,Stormy,34.75,17,12.45,89.75,1,1,0,Spring,Toys,8063.38,7257.042,7257.042,17.0,4.0,10.0,12.0,2025-05,49
T1854,2025-05-04,Headphones,16,462.87,5,492,0,Stormy,2.22,28,28.59,50.79,1,1,0,Spring,Electronics,7405.92,7035.624,7035.624,6.0,18.0,2.0,15.0,2025-05,19
T1855,2025-05-05,Sneakers,4,402.98,20,1,1,Cloudy,10.28,60,0.92,68.82,1,0,0,Winter,Clothing,1611.92,1289.536,886.556,6.0,19.0,14.0,7.0,2025-05,4
T1856,2025-05-06,Television,5,460.83,20,131,0,Snow,10.09,81,12.53,97.9,1,1,1,Winter,Electronics,2304.15,1843.3200000000002,1843.3200000000002,3.0,13.0,9.0,6.0,2025-05,12
T1857,2025-05-07,Television,5,420.81,0,67,0,Snow,-3.11,66,11.46,23.6,1,0,1,Summer,Electronics,2104.05,2104.05,2104.05,5.0,1.0,6.0,17.0,2025-05,12
T1858,2025-05-08,Toy Car,9,733.19,10,293,0,Sunny,21.92,77,12.49,16.85,1,0,1,Winter,Toys,6598.710000000001,5938.839000000001,5938.839000000001,4.0,1.0,12.0,16.0,2025-05,32
T1859,2025-05-09,Sofa,17,144.0,5,467,0,Cloudy,33.47,40,26.78,34.2,0,1,1,Summer,Furniture,2448.0,2325.6,2325.6,5.0,2.0,9.0,3.0,2025-05,32
T1860,2025-05-10,Toy Car,13,205.66,15,285,0,Snow,12.17,12,29.1,16.44,0,0,0,Fall,Toys,2673.58,2272.5429999999997,2272.5429999999997,9.0,9.0,19.0,5.0,2025-05,32
T1861,2025-05-11,Laptop,2,188.71,10,89,0,Stormy,28.3,92,45.45,28.42,0,1,1,Fall,Electronics,377.42,339.678,339.678,18.0,2.0,13.0,2.0,2025-05,26
T1862,2025-05-12,Laptop,13,269.85,0,417,1,Stormy,23.25,52,19.3,74.3,0,0,0,Winter,Electronics,3508.05,3508.05,3238.2000000000003,2.0,9.0,8.0,14.0,2025-05,26
T1863,2025-05-13,Monitor,19,530.01,20,100,1,Rainy,11.9,38,46.33,47.75,1,1,1,Winter,Electronics,10070.19,8056.152000000001,7526.142000000001,14.0,15.0,14.0,12.0,2025-05,19
T1864,2025-05-14,Sofa,3,120.1,5,189,0,Rainy,1.35,19,32.6,37.5,0,1,1,Winter,Furniture,360.29999999999995,342.28499999999997,342.28499999999997,17.0,16.0,2.0,6.0,2025-05,32
T1865,2025-05-15,Toy Car,10,869.49,10,477,0,Stormy,26.92,21,45.63,36.87,0,0,0,Winter,Toys,8694.9,7825.41,7825.41,13.0,12.0,6.0,1.0,2025-05,32
T1866,2025-05-16,Television,2,304.39,15,378,1,Stormy,33.46,55,41.67,19.45,1,1,0,Spring,Electronics,608.78,517.463,213.07299999999998,5.0,18.0,19.0,15.0,2025-05,12
T1867,2025-05-17,Watch,13,170.91,0,346,0,Rainy,25.86,39,34.38,44.74,0,1,1,Spring,Clothing,2221.83,2221.83,2221.83,10.0,16.0,1.0,14.0,2025-05,28
T1868,2025-05-18,Action Figure,19,678.87,0,388,1,Snow,-4.2,91,17.81,62.46,0,1,1,Fall,Toys,12898.53,12898.53,12219.66,13.0,5.0,7.0,17.0,2025-05,49
T1869,2025-05-19,Action Figure,17,47.71,10,241,0,Sunny,4.73,97,12.06,13.92,0,0,1,Spring,Toys,811.07,729.9630000000001,729.9630000000001,19.0,8.0,9.0,1.0,2025-05,49
T1870,2025-05-20,Smartphone,14,623.77,15,270,1,Rainy,-1.87,41,11.12,97.28,0,1,1,Winter,Electronics,8732.779999999999,7422.8629999999985,6799.092999999999,17.0,12.0,8.0,9.0,2025-05,57
T1871,2025-05-21,Sofa,12,701.22,0,498,1,Snow,20.67,82,47.61,44.33,0,1,1,Summer,Furniture,8414.64,8414.64,7713.419999999999,3.0,3.0,3.0,13.0,2025-05,32
T1872,2025-05-22,Dining Table,12,222.77,5,219,0,Snow,29.04,56,47.93,94.8,1,0,0,Fall,Furniture,2673.2400000000002,2539.578,2539.578,6.0,1.0,12.0,11.0,2025-05,13
T1873,2025-05-23,Laptop,11,51.54,0,417,0,Snow,-0.02,97,36.24,13.47,1,1,1,Winter,Electronics,566.9399999999999,566.9399999999999,566.9399999999999,13.0,11.0,9.0,18.0,2025-05,26
T1874,2025-05-24,Smartphone,7,370.01,15,406,0,Cloudy,32.73,72,44.19,76.72,1,0,0,Spring,Electronics,2590.0699999999997,2201.5595,2201.5595,14.0,16.0,11.0,1.0,2025-05,57
T1875,2025-05-25,Board Game,4,107.61,20,176,0,Cloudy,20.0,35,45.95,61.76,0,0,1,Summer,Toys,430.44,344.35200000000003,344.35200000000003,10.0,3.0,14.0,10.0,2025-05,19
T1876,2025-05-26,Smartphone,19,125.31,20,387,1,Snow,26.05,12,25.58,82.01,0,1,1,Summer,Electronics,2380.89,1904.712,1779.402,7.0,15.0,15.0,9.0,2025-05,57
T1877,2025-05-27,Dining Table,1,261.72,10,471,0,Stormy,38.71,32,31.45,60.07,0,0,0,Spring,Furniture,261.72,235.54800000000003,235.54800000000003,12.0,10.0,4.0,8.0,2025-05,13
T1878,2025-05-28,Headphones,3,302.51,15,341,1,Cloudy,-1.23,84,20.94,96.28,1,1,1,Winter,Electronics,907.53,771.4005,468.8905,16.0,7.0,13.0,14.0,2025-05,19
T1879,2025-05-29,Watch,13,534.67,0,233,0,Rainy,35.56,83,20.92,62.69,0,1,0,Summer,Clothing,6950.709999999999,6950.709999999999,6950.709999999999,13.0,1.0,4.0,19.0,2025-05,28
T1880,2025-05-30,Board Game,15,681.61,0,151,1,Cloudy,0.67,59,1.92,78.46,0,1,0,Summer,Toys,10224.15,10224.15,9542.539999999999,4.0,2.0,13.0,7.0,2025-05,19
T1881,2025-05-31,Watch,2,596.84,20,452,0,Stormy,12.68,45,21.69,87.76,0,0,1,Spring,Clothing,1193.68,954.9440000000001,954.9440000000001,13.0,17.0,8.0,13.0,2025-05,28
T1882,2025-06-01,Smartphone,11,156.88,20,277,0,Sunny,33.31,22,33.67,71.46,0,0,0,Summer,Electronics,1725.6799999999998,1380.5439999999999,1380.5439999999999,19.0,13.0,17.0,6.0,2025-06,11
T1883,2025-06-02,Laptop,4,180.37,5,229,1,Cloudy,35.78,38,21.1,52.42,1,1,1,Summer,Electronics,721.48,685.406,505.03599999999994,11.0,3.0,9.0,15.0,2025-06,26
T1884,2025-06-03,T-shirt,19,879.98,20,171,0,Snow,17.79,47,43.62,27.28,1,1,1,Summer,Clothing,16719.62,13375.696,13375.696,15.0,13.0,14.0,12.0,2025-06,54
T1885,2025-06-04,Action Figure,17,562.77,5,223,0,Snow,21.73,86,16.63,85.45,0,0,1,Fall,Toys,9567.09,9088.735499999999,9088.735499999999,17.0,11.0,13.0,3.0,2025-06,46
T1886,2025-06-05,Dining Table,3,871.24,0,213,0,Snow,26.87,99,6.63,48.06,1,1,1,Winter,Furniture,2613.7200000000003,2613.7200000000003,2613.7200000000003,1.0,6.0,6.0,4.0,2025-06,24
T1887,2025-06-06,T-shirt,18,377.83,5,282,0,Sunny,32.47,93,40.58,62.07,1,0,1,Winter,Clothing,6800.94,6460.892999999999,6460.892999999999,19.0,18.0,9.0,5.0,2025-06,54
T1888,2025-06-07,Action Figure,8,618.26,5,41,0,Stormy,0.47,14,33.7,7.92,1,0,1,Spring,Toys,4946.08,4698.776,4698.776,17.0,6.0,12.0,2.0,2025-06,46
T1889,2025-06-08,Television,19,528.43,10,122,1,Rainy,31.45,29,12.09,49.74,0,1,1,Winter,Electronics,10040.169999999998,9036.152999999998,8507.722999999998,2.0,5.0,9.0,17.0,2025-06,35
T1890,2025-06-09,Board Game,5,325.93,20,227,0,Stormy,16.66,87,26.82,69.82,1,1,0,Summer,Toys,1629.65,1303.7200000000003,1303.7200000000003,15.0,19.0,16.0,15.0,2025-06,20
T1891,2025-06-10,Action Figure,7,475.22,5,294,1,Sunny,15.28,23,20.09,58.41,1,1,1,Winter,Toys,3326.54,3160.2129999999997,2684.9929999999995,8.0,15.0,12.0,2.0,2025-06,46
T1892,2025-06-11,Dining Table,8,507.47,0,88,0,Snow,14.08,17,46.94,44.86,0,0,0,Fall,Furniture,4059.76,4059.76,4059.76,3.0,16.0,8.0,7.0,2025-06,24
T1893,2025-06-12,Microwave,5,208.76,15,267,0,Stormy,17.91,57,30.37,22.34,1,0,1,Summer,Kitchen,1043.8,887.2299999999999,887.2299999999999,1.0,8.0,6.0,17.0,2025-06,22
T1894,2025-06-13,T-shirt,17,321.86,5,489,1,Rainy,37.53,22,7.92,30.97,1,0,1,Summer,Clothing,5471.62,5198.039,4876.179,18.0,2.0,4.0,11.0,2025-06,54
T1895,2025-06-14,Headphones,5,793.5,20,29,1,Snow,19.67,33,25.11,70.06,1,0,0,Fall,Electronics,3967.5,3174.0,2380.5,3.0,6.0,12.0,8.0,2025-06,5
T1896,2025-06-15,Toy Car,4,916.63,10,495,1,Rainy,37.89,88,43.13,22.42,0,1,0,Fall,Toys,3666.52,3299.868,2383.238,10.0,15.0,3.0,8.0,2025-06,23
T1897,2025-06-16,Toy Car,19,366.2,0,247,1,Cloudy,3.11,74,33.57,62.17,0,0,0,Winter,Toys,6957.8,6957.8,6591.6,4.0,4.0,8.0,4.0,2025-06,23
T1898,2025-06-17,Dining Table,2,313.9,10,316,1,Rainy,27.59,95,42.12,58.97,1,1,0,Winter,Furniture,627.8,565.02,251.12,8.0,18.0,10.0,8.0,2025-06,24
T1899,2025-06-18,Dining Table,11,203.25,15,451,0,Snow,31.55,43,12.52,97.04,0,0,1,Winter,Furniture,2235.75,1900.3875,1900.3875,2.0,15.0,5.0,2.0,2025-06,24
T1900,2025-06-19,Blender,13,681.71,5,449,1,Cloudy,25.56,60,44.42,6.08,0,0,1,Fall,Kitchen,8862.23,8419.118499999999,7737.408499999999,3.0,3.0,2.0,15.0,2025-06,31
T1901,2025-06-20,Board Game,15,329.87,5,244,1,Snow,22.31,12,37.78,10.81,0,1,0,Winter,Toys,4948.05,4700.6475,4370.7775,5.0,6.0,15.0,14.0,2025-06,20
T1902,2025-06-21,Blender,12,987.87,20,61,0,Snow,20.42,99,36.45,50.61,1,0,1,Spring,Kitchen,11854.44,9483.552000000001,9483.552000000001,13.0,1.0,9.0,8.0,2025-06,31
T1903,2025-06-22,Watch,11,332.43,5,147,0,Cloudy,33.74,87,17.33,52.71,1,1,0,Winter,Clothing,3656.73,3473.8934999999997,3473.8934999999997,2.0,12.0,17.0,17.0,2025-06,11
T1904,2025-06-23,Television,7,400.19,0,174,1,Rainy,31.97,67,44.38,3.99,0,0,0,Fall,Electronics,2801.33,2801.33,2401.14,19.0,5.0,19.0,7.0,2025-06,35
T1905,2025-06-24,Laptop,5,607.3,15,433,1,Sunny,0.5,81,31.9,82.59,1,1,0,Fall,Electronics,3036.5,2581.025,1973.7250000000001,4.0,4.0,19.0,6.0,2025-06,26
T1906,2025-06-25,Laptop,17,803.67,10,278,1,Sunny,33.19,64,42.59,49.47,0,0,0,Spring,Electronics,13662.39,12296.151,11492.481,5.0,11.0,11.0,5.0,2025-06,26
T1907,2025-06-26,Television,9,474.82,15,334,0,Sunny,13.63,89,18.05,34.66,0,0,0,Summer,Electronics,4273.38,3632.373,3632.373,7.0,10.0,15.0,8.0,2025-06,35
T1908,2025-06-27,Action Figure,14,428.43,5,369,1,Sunny,6.42,51,7.28,31.89,1,1,1,Spring,Toys,5998.02,5698.119000000001,5269.689,7.0,17.0,4.0,14.0,2025-06,46
T1909,2025-06-28,Sneakers,12,995.68,10,441,0,Stormy,34.14,30,16.62,86.14,0,1,0,Fall,Clothing,11948.16,10753.344000000001,10753.344000000001,4.0,1.0,3.0,3.0,2025-06,12
T1910,2025-06-29,Blender,6,20.39,20,379,0,Sunny,14.44,19,22.76,19.67,0,1,0,Summer,Kitchen,122.34,97.87200000000001,97.87200000000001,12.0,12.0,8.0,4.0,2025-06,31
T1911,2025-06-30,Microwave,17,896.11,15,142,0,Cloudy,31.38,66,26.67,16.04,0,0,1,Spring,Kitchen,15233.87,12948.7895,12948.7895,5.0,17.0,19.0,17.0,2025-06,22
T1912,2025-07-01,T-shirt,19,157.65,10,44,0,Sunny,6.85,34,25.54,21.32,0,0,0,Spring,Clothing,2995.35,2695.815,2695.815,17.0,5.0,2.0,5.0,2025-07,19
T1913,2025-07-02,Television,19,788.07,10,144,1,Snow,-4.82,65,27.3,62.5,1,0,0,Summer,Electronics,14973.330000000002,13475.997000000001,12687.927000000001,9.0,3.0,7.0,11.0,2025-07,74
